date,employeeid,gender,age,ethnicgroup,fp,termdate,isnnewhire,bu,hiredate,paytypeid,termreason,agegroupid,tenuredays,tenuremonths,badhire
2023-12-31,7783,1,43,H,F,,1,Operations 3,2023-10-25,1,,3,66,2,0
2023-12-31,7784,1,42,W,F,,0,IT 3,2020-03-06,4,,3,1394,45,0
2023-12-31,7785,1,39,A,I,,0,Customer Support 3,2023-09-16,3,,3,105,3,0
2023-12-31,7786,1,38,H,F,,0,IT 2,2023-07-30,2,,3,153,5,0
2023-12-31,7787,1,39,B,F,2023-12-31,1,Sales,2023-12-19,2,3,3,11,0,1
2023-12-31,7788,2,36,T,F,,0,Customer Support,2023-08-16,3,,3,136,4,0
2023-12-31,7789,1,58,O,C,,0,IT 4,2023-04-09,2,,5,265,8,0
2023-12-31,7790,2,44,T,F,,0,Legal,2023-01-07,2,,3,357,11,0
2023-12-31,7791,4,39,B,I,,0,IT 2,2021-04-02,2,,3,1002,32,0
2023-12-31,7792,2,50,B,F,,0,Sales 3,2022-11-04,5,,4,421,13,0
2023-12-31,7793,3,42,W,P,,0,Customer Support 2,2022-09-20,1,,3,466,15,0
2023-12-31,7794,2,63,H,F,,0,Marketing,2022-09-07,4,,5,479,15,0
2023-12-31,7795,1,27,A,F,2023-09-18,0,Sales 3,2023-06-26,2,6,2,84,2,1
2023-12-31,7796,2,50,W,F,2022-09-01,0,IT 4,2022-06-10,3,9,4,83,2,1
2023-12-31,7797,2,23,H,P,,0,Marketing 4,2019-07-23,1,,1,1621,53,0
2023-12-31,7798,1,57,W,F,,0,Sales 2,2021-12-07,2,,5,753,24,0
2023-12-31,7799,1,38,H,P,2022-06-02,0,IT,2022-04-18,2,7,3,45,1,1
2023-12-31,7800,1,41,B,F,,0,Legal,2020-12-05,2,,3,1120,36,0
2023-12-31,7801,2,27,H,F,2022-06-30,0,Marketing 2,2022-03-15,2,7,2,107,3,0
2023-12-31,7802,1,65,H,F,,0,Marketing,2022-12-09,1,,5,386,12,0
2023-12-31,7803,2,35,W,F,,0,Sales 2,2022-08-21,2,,3,496,16,0
2023-12-31,7804,1,26,W,F,2023-07-22,0,Marketing 2,2022-06-02,2,3,2,414,13,0
2023-12-31,7805,1,36,W,F,,1,IT 2,2023-12-17,2,,3,13,0,0
2023-12-31,7806,2,48,W,F,,0,Sales,2021-03-04,3,,4,1031,33,0
2023-12-31,7807,1,44,H,I,,0,Executive 3,2019-09-03,1,,3,1579,51,0
2023-12-31,7808,2,65,W,F,2023-12-31,1,Legal 3,2023-11-20,2,8,5,40,1,1
2023-12-31,7809,2,36,H,F,,0,Sales,2021-11-03,3,,3,787,25,0
2023-12-31,7810,2,32,H,F,,0,Sales 3,2022-12-22,2,,2,373,12,0
2023-12-31,7811,2,27,A,T,,1,Marketing 3,2023-12-04,3,,2,26,0,0
2023-12-31,7812,1,40,A,F,,0,Sales 2,2023-06-13,4,,3,200,6,0
2023-12-31,7813,2,48,W,F,2023-12-31,1,Sales 4,2023-12-18,2,7,4,12,0,1
2023-12-31,7814,1,50,B,I,2023-12-14,1,Executive 3,2023-12-14,2,1,4,0,0,1
2023-12-31,7815,2,23,W,F,,0,HR,2022-12-17,2,,1,378,12,0
2023-12-31,7816,1,54,H,F,,0,Sales 4,2022-05-19,3,,4,590,19,0
2023-12-31,7817,1,25,W,F,,0,Marketing 3,2023-04-27,2,,2,247,8,0
2023-12-31,7818,2,24,A,F,2023-12-31,1,Legal 3,2023-12-27,1,7,1,3,0,1
2023-12-31,7819,2,30,W,P,2022-07-27,0,Finance,2022-07-08,1,1,2,19,0,1
2023-12-31,7820,3,43,W,T,,0,Marketing 2,2023-06-22,2,,3,191,6,0
2023-12-31,7821,2,26,H,P,2023-12-31,0,IT,2023-09-20,5,6,2,101,3,0
2023-12-31,7822,2,53,W,I,,0,IT 4,2021-09-05,4,,4,846,27,0
2023-12-31,7823,1,30,A,P,2023-12-26,0,Customer Support 2,2023-02-23,5,4,2,305,10,0
2023-12-31,7824,2,65,H,F,,0,Finance,2022-01-13,1,,5,716,23,0
2023-12-31,7825,2,32,B,F,,0,IT 2,2023-09-13,2,,2,108,3,0
2023-12-31,7826,2,48,H,F,2022-04-26,0,IT 2,2022-03-10,1,3,4,47,1,1
2023-12-31,7827,2,63,H,F,,0,Customer Support 2,2022-10-13,3,,5,443,14,0
2023-12-31,7828,1,36,H,F,,0,IT 4,2023-06-25,2,,3,188,6,0
2023-12-31,7829,1,27,W,F,,0,Sales 2,2022-04-24,2,,2,615,20,0
2023-12-31,7830,2,55,O,F,,0,Sales 2,2022-11-17,2,,5,408,13,0
2023-12-31,7831,2,55,W,I,2023-12-31,1,IT 4,2023-10-03,1,8,5,88,2,1
2023-12-31,7832,1,29,W,P,,0,IT 3,2018-02-12,2,,2,2147,70,0
2023-12-31,7833,2,60,W,F,2023-03-13,0,Customer Support,2022-06-05,5,3,5,281,9,0
2023-12-31,7834,1,35,W,F,,0,Marketing 4,2023-08-22,2,,3,130,4,0
2023-12-31,7835,2,44,W,I,2022-09-24,0,Sales 4,2022-07-20,5,6,3,65,2,1
2023-12-31,7836,1,42,W,T,,0,IT,2022-02-20,2,,3,678,22,0
2023-12-31,7837,1,18,W,F,,0,Operations 3,2023-04-06,1,,1,268,8,0
2023-12-31,7838,2,60,T,F,2019-12-23,0,Operations 3,2019-12-09,2,11,5,13,0,1
2023-12-31,7839,2,44,A,F,,0,Legal,2022-11-01,2,,3,424,13,0
2023-12-31,7840,1,30,B,I,,0,Finance,2020-12-25,2,,2,1100,36,0
2023-12-31,7841,2,37,W,F,2023-12-31,1,Operations,2023-12-17,1,2,3,13,0,1
2023-12-31,7842,1,42,A,C,,0,IT,2023-07-27,2,,3,156,5,0
2023-12-31,7843,1,64,W,T,,0,Sales 2,2021-09-25,2,,5,826,27,0
2023-12-31,7844,1,34,W,I,2023-10-17,0,Sales,2023-03-09,4,1,2,222,7,0
2023-12-31,7845,2,28,W,F,,0,Customer Support 2,2018-01-01,4,,2,2190,71,0
2023-12-31,7846,2,26,W,F,,0,Sales 3,2022-02-05,2,,2,693,22,0
2023-12-31,7847,2,37,A,F,,1,Legal 3,2023-12-28,2,,3,2,0,0
2023-12-31,7848,1,42,W,F,,0,Sales,2023-05-17,5,,3,227,7,0
2023-12-31,7849,1,22,A,F,,1,Executive 2,2023-10-20,2,,1,71,2,0
2023-12-31,7850,1,43,W,F,,0,IT,2023-08-26,2,,3,126,4,0
2023-12-31,7851,1,26,B,P,2022-08-27,0,IT 4,2022-05-15,1,1,2,103,3,0
2023-12-31,7852,2,51,H,F,,1,Legal 2,2023-11-20,2,,4,40,1,0
2023-12-31,7853,1,26,H,F,,1,Sales,2023-12-03,2,,2,27,0,0
2023-12-31,7854,2,43,H,F,2023-06-16,0,IT 4,2023-03-14,2,2,3,93,3,0
2023-12-31,7855,2,43,B,F,,0,Operations 2,2023-07-12,1,,3,171,5,0
2023-12-31,7856,1,44,W,F,,1,Operations 3,2023-12-22,2,,3,8,0,0
2023-12-31,7857,2,29,W,C,,0,IT 4,2020-01-14,2,,2,1446,47,0
2023-12-31,7858,2,35,W,C,,0,Legal 3,2021-06-06,3,,3,937,30,0
2023-12-31,7859,1,50,W,F,2023-03-09,0,Marketing 4,2023-03-08,5,1,4,1,0,1
2023-12-31,7860,2,25,O,F,,1,Customer Support,2023-10-25,2,,2,66,2,0
2023-12-31,7861,2,42,B,P,,0,IT 4,2023-07-23,2,,3,160,5,0
2023-12-31,7862,4,40,B,F,2023-04-08,0,HR,2021-11-07,2,6,3,517,16,0
2023-12-31,7863,1,30,W,C,2023-03-06,0,IT 3,2022-12-30,2,1,2,66,2,1
2023-12-31,7864,1,38,H,I,,0,Marketing 3,2021-08-22,5,,3,860,28,0
2023-12-31,7865,1,25,W,P,2021-06-18,0,Legal 3,2021-01-03,1,4,2,165,5,0
2023-12-31,7866,1,28,W,F,,0,Sales 4,2022-09-15,2,,2,471,15,0
2023-12-31,7867,2,64,B,P,,0,Customer Support,2022-06-22,4,,5,556,18,0
2023-12-31,7868,1,34,W,F,2020-03-24,0,Legal 2,2019-11-01,2,5,2,143,4,0
2023-12-31,7869,1,35,W,F,,0,Sales 2,2023-06-25,4,,3,188,6,0
2023-12-31,7870,2,41,W,F,2023-06-19,0,R&D,2023-05-01,2,9,3,48,1,1
2023-12-31,7871,1,38,A,P,2023-01-02,0,Customer Support,2022-03-30,5,1,3,278,9,0
2023-12-31,7872,2,36,W,F,2018-01-22,0,Sales,2018-01-01,3,6,3,21,0,1
2023-12-31,7873,2,45,W,C,,0,Sales 3,2021-07-05,3,,4,908,29,0
2023-12-31,7874,1,41,W,F,,0,Executive 3,2022-02-13,2,,3,685,22,0
2023-12-31,7875,2,30,B,F,2023-11-13,0,Marketing,2023-07-26,5,6,2,110,3,0
2023-12-31,7876,1,31,H,F,2023-02-16,0,Customer Support,2021-09-03,5,5,2,530,17,0
2023-12-31,7877,1,58,B,T,,1,IT 3,2023-10-28,2,,5,63,2,0
2023-12-31,7878,2,30,A,F,,0,Sales,2023-06-18,3,,2,195,6,0
2023-12-31,7879,1,53,A,F,2023-10-12,0,IT 3,2022-06-28,2,9,4,471,15,0
2023-12-31,7880,2,59,T,P,,0,Operations 3,2022-04-18,1,,5,621,20,0
2023-12-31,7881,2,61,B,F,2023-11-12,1,IT 4,2023-10-26,5,2,5,16,0,1
2023-12-31,7882,2,30,T,T,,0,IT 4,2022-07-10,2,,2,538,17,0
2023-12-31,7883,1,60,W,F,2023-12-31,1,Marketing 3,2023-10-24,2,8,5,67,2,1
2023-12-31,7884,1,25,B,C,,0,Operations 2,2023-09-15,2,,2,106,3,0
2023-12-31,7885,1,52,O,P,2022-12-04,0,Operations 2,2022-11-13,1,3,4,21,0,1
2023-12-31,7886,1,42,W,F,,0,Sales,2023-07-22,3,,3,161,5,0
2023-12-31,7887,4,57,W,F,,0,Sales 4,2023-05-09,2,,5,235,7,0
2023-12-31,7888,2,25,A,P,,0,Customer Support 2,2023-02-27,2,,2,306,10,0
2023-12-31,7889,2,60,H,F,2023-02-07,0,Legal 3,2022-10-26,2,1,5,103,3,0
2023-12-31,7890,2,39,W,F,,1,IT 2,2023-12-26,2,,3,4,0,0
2023-12-31,7891,2,40,W,F,,0,Executive 3,2022-04-03,1,,3,636,20,0
2023-12-31,7892,2,39,A,F,2023-10-26,0,R&D,2023-08-02,2,9,3,85,2,1
2023-12-31,7893,1,41,W,C,,1,Operations 3,2023-11-29,1,,3,31,1,0
2023-12-31,7894,1,60,W,F,,0,Legal,2023-08-14,3,,5,138,4,0
2023-12-31,7895,1,42,H,F,2020-03-02,0,Customer Support 3,2020-02-25,3,2,3,5,0,1
2023-12-31,7896,1,56,H,F,2019-07-10,0,IT,2018-11-07,2,3,5,244,8,0
2023-12-31,7897,2,22,O,F,,0,Sales 3,2021-11-27,2,,1,763,25,0
2023-12-31,7898,1,33,O,F,,0,IT 3,2022-09-03,2,,2,483,15,0
2023-12-31,7899,2,33,W,F,,0,Sales 3,2023-02-11,3,,2,322,10,0
2023-12-31,7900,2,42,W,F,,0,Marketing 3,2020-02-05,2,,3,1424,46,0
2023-12-31,7901,2,27,H,F,2021-07-01,0,Legal 3,2021-03-13,5,2,2,109,3,0
2023-12-31,7902,2,27,W,F,,0,Marketing 4,2022-08-22,2,,2,495,16,0
2023-12-31,7903,1,42,B,C,,0,Sales 4,2023-08-14,3,,3,138,4,0
2023-12-31,7904,2,39,B,F,,0,Sales,2023-04-03,4,,3,271,8,0
2023-12-31,7905,2,38,H,C,,0,Marketing 3,2022-09-28,1,,3,458,15,0
2023-12-31,7906,1,39,O,F,2023-12-31,0,Sales 3,2023-08-25,4,6,3,127,4,0
2023-12-31,7907,2,45,B,F,,0,IT 2,2023-07-07,2,,4,176,5,0
2023-12-31,7908,2,23,A,I,2023-01-06,0,IT,2022-12-16,2,6,1,20,0,1
2023-12-31,7909,1,37,W,F,,0,Legal 3,2022-06-20,5,,3,558,18,0
2023-12-31,7910,2,54,W,F,,0,Legal,2022-05-04,2,,4,605,19,0
2023-12-31,7911,1,47,W,I,2020-11-16,0,Marketing,2020-10-25,1,1,4,21,0,1
2023-12-31,7912,1,35,H,F,,1,Operations,2023-11-20,1,,3,40,1,0
2023-12-31,7913,1,26,A,F,,0,IT 4,2018-11-25,2,,2,1861,61,0
2023-12-31,7914,1,35,B,F,2023-11-09,0,HR,2023-07-05,5,6,3,127,4,0
2023-12-31,7915,1,35,W,F,,0,Executive 3,2022-09-30,2,,3,456,14,0
2023-12-31,7916,1,60,A,F,2023-12-31,1,Marketing,2023-11-20,1,4,5,40,1,1
2023-12-31,7917,2,42,A,P,2022-11-05,0,Operations 3,2022-08-10,1,6,3,86,2,1
2023-12-31,7918,1,58,W,F,,0,Executive 4,2022-06-20,2,,5,558,18,0
2023-12-31,7919,2,26,A,T,,0,Sales,2021-12-12,3,,2,748,24,0
2023-12-31,7920,1,55,W,F,,0,Marketing 3,2022-10-30,1,,5,426,13,0
2023-12-31,7921,2,28,A,F,,0,Marketing 2,2018-01-01,2,,2,2190,71,0
2023-12-31,7922,1,56,B,F,,0,Sales 3,2022-01-09,3,,5,720,23,0
2023-12-31,7923,2,20,W,F,,1,Marketing 3,2023-11-02,5,,1,58,1,0
2023-12-31,7924,2,44,H,F,,0,IT 2,2023-05-17,2,,3,227,7,0
2023-12-31,7925,1,26,A,F,,1,Operations 3,2023-11-26,1,,2,34,1,0
2023-12-31,7926,2,42,W,F,,0,Sales,2023-05-02,2,,3,242,7,0
2023-12-31,7927,2,32,W,F,,1,Customer Support 3,2023-12-04,2,,2,26,0,0
2023-12-31,7928,1,52,W,F,,0,Sales 4,2022-10-28,3,,4,428,14,0
2023-12-31,7929,2,35,W,C,,1,IT 3,2023-10-14,2,,3,77,2,0
2023-12-31,7930,2,51,H,I,2023-12-31,0,Sales 2,2023-09-13,2,3,4,108,3,0
2023-12-31,7931,1,46,W,C,,0,Marketing 3,2022-08-23,1,,4,494,16,0
2023-12-31,7932,2,37,W,C,2023-12-31,0,Sales,2023-09-19,4,1,3,102,3,0
2023-12-31,7933,1,28,H,F,2020-08-31,0,Customer Support,2020-03-28,2,2,2,155,5,0
2023-12-31,7934,1,33,A,C,,0,IT 4,2023-09-20,3,,2,101,3,0
2023-12-31,7935,2,44,W,F,,0,Sales 2,2023-03-29,2,,3,276,9,0
2023-12-31,7936,1,43,W,F,2023-08-12,0,Sales 3,2022-10-23,2,1,3,292,9,0
2023-12-31,7937,1,34,H,F,,1,Customer Support,2023-10-13,3,,2,78,2,0
2023-12-31,7938,1,33,B,F,,0,IT 3,2023-04-04,5,,2,270,8,0
2023-12-31,7939,1,61,B,F,2023-07-23,0,Legal,2022-10-01,3,8,5,294,9,0
2023-12-31,7940,3,39,B,F,2021-05-16,0,IT,2021-05-09,2,2,3,7,0,1
2023-12-31,7941,2,38,B,F,2023-12-31,1,IT 2,2023-10-30,1,8,3,61,2,1
2023-12-31,7942,1,57,A,F,,1,IT 4,2023-10-03,2,,5,88,2,0
2023-12-31,7943,1,30,W,P,,0,Marketing,2023-03-09,2,,2,296,9,0
2023-12-31,7944,2,44,W,F,,0,IT 3,2022-06-08,2,,3,570,18,0
2023-12-31,7945,2,40,W,F,2023-12-31,1,IT 2,2023-12-10,5,8,3,20,0,1
2023-12-31,7946,2,38,W,F,2022-11-11,0,Sales 2,2022-07-26,3,4,3,108,3,0
2023-12-31,7947,2,39,W,F,2023-12-04,0,Sales 4,2023-09-28,3,7,3,67,2,1
2023-12-31,7948,2,54,W,F,,0,Legal,2022-12-13,5,,4,382,12,0
2023-12-31,7949,2,40,A,F,,1,Legal 3,2023-11-22,1,,3,38,1,0
2023-12-31,7950,2,32,H,I,,0,IT 3,2022-03-14,2,,2,656,21,0
2023-12-31,7951,2,59,W,P,2018-02-10,0,Marketing 4,2018-01-01,5,7,5,40,1,1
2023-12-31,7952,1,29,B,F,2023-12-31,1,Sales 4,2023-11-11,1,8,2,49,1,1
2023-12-31,7953,2,29,N,P,,0,Operations 2,2022-12-21,1,,2,374,12,0
2023-12-31,7954,1,28,H,F,,0,Sales 3,2022-04-21,3,,2,618,20,0
2023-12-31,7955,2,50,T,F,,0,Operations,2022-04-16,1,,4,623,20,0
2023-12-31,7956,1,31,W,F,,0,Marketing,2022-10-04,3,,2,452,14,0
2023-12-31,7957,2,43,W,F,,1,Marketing 3,2023-12-13,5,,3,17,0,0
2023-12-31,7958,2,28,W,F,,0,Finance,2023-09-21,2,,2,100,3,0
2023-12-31,7959,2,29,T,C,,0,Sales,2023-02-20,2,,2,313,10,0
2023-12-31,7960,2,42,W,F,2023-12-31,0,Sales 3,2023-08-16,4,9,3,136,4,0
2023-12-31,7961,1,37,W,F,,0,IT,2023-03-15,5,,3,290,9,0
2023-12-31,7962,1,27,B,F,2023-12-31,0,Marketing,2023-08-31,1,7,2,121,3,0
2023-12-31,7963,2,33,B,F,2023-12-31,0,IT 2,2023-07-29,2,3,2,154,5,0
2023-12-31,7964,2,28,B,I,,0,IT,2020-04-11,5,,2,1358,44,0
2023-12-31,7965,1,43,W,F,,0,IT 4,2023-07-04,2,,3,179,5,0
2023-12-31,7966,1,25,W,F,,0,Sales 4,2022-01-21,3,,2,708,23,0
2023-12-31,7967,1,38,H,P,2023-04-12,0,IT 4,2023-03-23,2,2,3,20,0,1
2023-12-31,7968,1,55,W,F,,0,Legal 3,2022-11-10,5,,5,415,13,0
2023-12-31,7969,2,36,W,P,,0,Sales 2,2023-06-20,3,,3,193,6,0
2023-12-31,7970,2,36,B,F,2018-03-27,0,IT 4,2018-01-01,3,1,3,85,2,1
2023-12-31,7971,2,44,W,F,2023-12-27,1,Marketing 3,2023-12-26,1,5,3,0,0,1
2023-12-31,7972,4,45,W,F,,1,Legal,2023-12-07,1,,4,23,0,0
2023-12-31,7973,1,45,A,I,,0,Marketing 4,2022-05-07,3,,4,602,19,0
2023-12-31,7974,2,21,W,F,2023-02-16,0,Sales,2022-11-15,2,1,1,92,3,0
2023-12-31,7975,2,34,W,I,,0,Customer Support 3,2022-11-05,1,,2,420,13,0
2023-12-31,7976,2,62,W,F,2023-12-31,1,IT,2023-12-30,2,3,5,0,0,1
2023-12-31,7977,2,33,H,F,2022-02-06,0,Operations 2,2020-08-07,2,9,2,548,18,0
2023-12-31,7978,1,29,W,F,2021-03-25,0,Operations,2021-02-28,1,1,2,25,0,1
2023-12-31,7979,4,40,A,F,,1,IT,2023-10-23,1,,3,68,2,0
2023-12-31,7980,1,37,W,F,,0,IT,2022-03-09,5,,3,661,21,0
2023-12-31,7981,2,42,B,F,2021-12-09,0,Legal 3,2021-10-13,1,9,3,57,1,1
2023-12-31,7982,1,21,B,F,,0,Sales 4,2023-05-28,3,,1,216,7,0
2023-12-31,7983,1,62,O,F,2023-12-31,1,Marketing 3,2023-12-21,2,4,5,9,0,1
2023-12-31,7984,1,36,W,F,,0,Executive 3,2021-09-11,2,,3,840,27,0
2023-12-31,7985,1,44,H,T,,0,Sales,2023-09-16,3,,3,105,3,0
2023-12-31,7986,2,54,W,T,,0,Customer Support,2021-10-17,1,,4,804,26,0
2023-12-31,7987,2,30,H,P,,0,Sales,2021-12-01,3,,2,759,24,0
2023-12-31,7988,1,28,A,F,,0,Sales 3,2023-05-27,3,,2,217,7,0
2023-12-31,7989,1,25,W,F,,0,Customer Support 3,2022-09-01,1,,2,485,15,0
2023-12-31,7990,2,35,W,F,,0,Executive 2,2022-02-11,2,,3,687,22,0
2023-12-31,7991,1,45,H,F,,0,Sales 2,2021-12-12,5,,4,748,24,0
2023-12-31,7992,2,64,B,F,,0,Sales,2023-03-17,2,,5,288,9,0
2023-12-31,7993,4,18,W,F,,1,IT 3,2023-11-24,2,,1,36,1,0
2023-12-31,7994,2,19,A,T,,0,Operations,2023-02-13,2,,1,320,10,0
2023-12-31,7995,1,46,B,F,2018-08-06,0,IT 4,2018-01-01,5,3,4,217,7,0
2023-12-31,7996,1,36,B,F,,0,Marketing 4,2020-12-26,2,,3,1099,36,0
2023-12-31,7997,2,37,B,P,,0,Operations 2,2022-09-13,1,,3,473,15,0
2023-12-31,7998,1,42,A,F,,0,Sales 4,2022-01-29,2,,3,700,22,0
2023-12-31,7999,2,25,W,F,,0,Marketing,2020-11-12,1,,2,1143,37,0
2023-12-31,8000,2,42,H,T,,0,IT,2023-03-02,2,,3,303,9,0
2023-12-31,8001,1,43,W,P,,0,Marketing 2,2023-07-31,1,,3,152,4,0
2023-12-31,8002,1,45,T,F,,0,IT 4,2022-07-25,5,,4,523,17,0
2023-12-31,8003,1,55,W,F,,0,Sales,2023-03-18,2,,5,287,9,0
2023-12-31,8004,1,47,W,T,,0,Customer Support,2023-09-17,1,,4,104,3,0
2023-12-31,8005,2,42,H,F,2022-08-04,0,Sales 2,2022-06-08,3,6,3,56,1,1
2023-12-31,8006,2,28,B,C,,0,Sales,2023-07-30,3,,2,153,5,0
2023-12-31,8007,2,41,H,F,,1,Finance,2023-12-10,2,,3,20,0,0
2023-12-31,8008,2,30,A,F,2023-08-30,0,IT 4,2022-10-06,2,7,2,328,10,0
2023-12-31,8009,2,38,W,F,,0,Sales 3,2022-02-23,2,,3,675,22,0
2023-12-31,8010,2,25,B,F,,0,Executive 3,2021-02-20,2,,2,1043,34,0
2023-12-31,8011,2,30,W,F,2022-12-04,0,IT 4,2022-08-15,1,1,2,111,3,0
2023-12-31,8012,2,63,A,C,,0,Legal,2022-08-24,2,,5,493,16,0
2023-12-31,8013,1,40,W,F,,0,IT,2021-04-08,2,,3,996,32,0
2023-12-31,8014,1,40,A,P,,0,Operations 2,2022-06-10,1,,3,568,18,0
2023-12-31,8015,1,27,W,F,,0,Customer Support 2,2018-02-14,1,,2,2145,70,0
2023-12-31,8016,1,35,A,C,,0,IT,2023-06-04,2,,3,209,6,0
2023-12-31,8017,2,35,B,F,,0,R&D,2023-05-02,2,,3,242,7,0
2023-12-31,8018,2,37,B,F,,1,Sales 2,2023-10-20,2,,3,71,2,0
2023-12-31,8019,1,52,A,F,,0,IT,2023-09-27,2,,4,94,3,0
2023-12-31,8020,2,55,W,F,,0,Sales 3,2022-08-30,2,,5,487,15,0
2023-12-31,8021,2,53,N,F,,0,Sales 2,2022-11-17,3,,4,408,13,0
2023-12-31,8022,1,41,W,P,,0,Legal 3,2021-06-21,2,,3,922,30,0
2023-12-31,8023,1,21,W,P,,0,Customer Support 2,2023-06-12,2,,1,201,6,0
2023-12-31,8024,2,33,W,F,,1,IT 3,2023-10-22,1,,2,69,2,0
2023-12-31,8025,2,31,W,F,,0,IT 2,2023-07-30,2,,2,153,5,0
2023-12-31,8026,1,42,W,F,,0,Customer Support 2,2023-01-12,4,,3,352,11,0
2023-12-31,8027,1,41,W,F,2023-02-27,0,IT 2,2023-02-11,2,8,3,16,0,1
2023-12-31,8028,1,48,W,F,2023-05-15,0,R&D,2022-12-20,2,9,4,146,4,0
2023-12-31,8029,1,40,W,P,,0,Customer Support,2023-02-17,2,,3,316,10,0
2023-12-31,8030,2,39,W,F,,0,IT 3,2023-06-14,2,,3,199,6,0
2023-12-31,8031,2,41,W,F,2021-10-16,0,Legal 3,2021-06-22,2,4,3,115,3,0
2023-12-31,8032,1,32,W,F,,0,Sales,2021-06-27,2,,2,916,30,0
2023-12-31,8033,2,41,W,F,,0,Sales 2,2022-01-07,3,,3,722,23,0
2023-12-31,8034,2,43,B,F,2023-04-13,0,IT 2,2023-02-19,3,6,3,52,1,1
2023-12-31,8035,1,25,A,P,2023-12-31,0,Marketing 3,2023-09-27,2,1,2,94,3,0
2023-12-31,8036,1,28,B,F,,1,Sales 3,2023-11-14,2,,2,46,1,0
2023-12-31,8037,2,48,W,F,,1,Legal 2,2023-11-24,2,,4,36,1,0
2023-12-31,8038,1,49,W,F,,0,Sales 4,2023-07-30,3,,4,153,5,0
2023-12-31,8039,1,26,H,F,2023-06-22,0,R&D,2022-09-17,1,6,2,278,9,0
2023-12-31,8040,1,33,T,F,2023-11-21,0,IT 2,2022-12-20,2,8,2,335,11,0
2023-12-31,8041,2,18,W,F,,0,Finance,2023-05-27,1,,1,217,7,0
2023-12-31,8042,2,55,B,C,2023-12-31,0,IT 3,2023-05-04,1,9,5,240,7,0
2023-12-31,8043,2,59,W,C,2023-12-31,0,R&D,2023-05-10,2,4,5,234,7,0
2023-12-31,8044,2,60,B,F,,1,Sales 2,2023-10-13,2,,5,78,2,0
2023-12-31,8045,1,51,A,F,2021-05-20,0,Operations 3,2020-10-15,4,3,4,216,7,0
2023-12-31,8046,1,29,W,T,,0,IT,2022-08-06,5,,2,511,16,0
2023-12-31,8047,1,23,W,C,,0,Executive 4,2023-07-06,3,,1,177,5,0
2023-12-31,8048,1,28,W,F,,0,Operations 2,2023-05-24,1,,2,220,7,0
2023-12-31,8049,3,60,A,F,,0,Sales 3,2020-07-08,3,,5,1270,41,0
2023-12-31,8050,1,29,W,F,,0,Marketing 2,2022-06-24,2,,2,554,18,0
2023-12-31,8051,2,41,W,I,,0,Finance,2022-05-24,4,,3,585,19,0
2023-12-31,8052,1,31,B,F,,0,Sales 2,2022-03-05,5,,2,665,21,0
2023-12-31,8053,2,27,W,P,2020-11-12,0,IT 4,2020-06-17,2,2,2,148,4,0
2023-12-31,8054,2,62,H,F,,0,Customer Support 3,2022-01-20,3,,5,709,23,0
2023-12-31,8055,2,26,W,C,,0,IT 3,2023-01-01,2,,2,363,11,0
2023-12-31,8056,2,56,B,C,,0,Customer Support,2023-06-19,2,,5,194,6,0
2023-12-31,8057,2,36,A,F,2023-05-16,0,IT 2,2022-03-07,2,11,3,435,14,0
2023-12-31,8058,1,29,H,F,,1,Operations,2023-12-02,1,,2,28,0,0
2023-12-31,8059,2,24,W,P,2023-04-11,0,IT 4,2023-01-10,2,9,1,90,2,0
2023-12-31,8060,4,28,N,F,2022-12-16,0,IT 2,2022-05-14,1,2,2,215,7,0
2023-12-31,8061,1,39,W,P,2023-12-31,0,Sales 2,2023-07-03,1,7,3,180,5,0
2023-12-31,8062,1,22,H,F,2023-12-27,0,Sales 4,2022-12-01,1,1,1,390,12,0
2023-12-31,8063,2,45,A,F,,0,IT,2023-04-03,2,,4,271,8,0
2023-12-31,8064,1,57,B,F,,0,IT,2023-04-26,5,,5,248,8,0
2023-12-31,8065,1,24,W,F,2023-10-19,0,Sales 3,2023-08-28,3,8,1,52,1,1
2023-12-31,8066,2,28,B,F,,0,Sales 4,2022-06-13,3,,2,565,18,0
2023-12-31,8067,1,28,O,P,,0,IT 2,2022-05-28,2,,2,581,19,0
2023-12-31,8068,1,26,W,F,,0,IT 4,2023-03-15,2,,2,290,9,0
2023-12-31,8069,1,53,O,F,,0,Legal 2,2022-09-05,2,,4,481,15,0
2023-12-31,8070,2,20,W,F,,0,Legal,2022-07-29,3,,1,519,17,0
2023-12-31,8071,2,59,H,F,,0,Sales 4,2022-08-23,3,,5,494,16,0
2023-12-31,8072,2,30,H,F,,0,Customer Support,2022-02-25,2,,2,673,22,0
2023-12-31,8073,1,63,W,F,2022-05-28,0,Sales,2021-10-11,4,3,5,228,7,0
2023-12-31,8074,2,18,B,I,,0,Operations,2022-04-09,5,,1,630,20,0
2023-12-31,8075,2,28,B,C,2018-09-01,0,Marketing 4,2018-04-20,2,2,2,134,4,0
2023-12-31,8076,2,26,W,P,,0,Legal 3,2020-12-23,2,,2,1102,36,0
2023-12-31,8077,1,28,W,F,2023-09-28,0,IT 4,2023-02-01,2,5,2,238,7,0
2023-12-31,8078,1,36,N,T,,0,IT 3,2022-10-01,2,,3,455,14,0
2023-12-31,8079,1,23,O,F,2021-10-27,0,IT,2021-10-08,2,5,1,18,0,1
2023-12-31,8080,1,49,H,F,2023-09-26,0,Marketing 4,2023-05-29,1,3,4,120,3,0
