date,employeeid,gender,age,ethnicgroup,fp,termdate,isnnewhire,bu,hiredate,paytypeid,termreason,agegroupid,tenuredays,tenuremonths,badhire
2023-12-31,8735,3,20,A,F,,0,IT 2,2018-12-10,3,,1,1847,60,0
2023-12-31,8736,1,38,O,I,,0,IT 2,2019-10-03,3,,3,1550,50,0
2023-12-31,8737,1,61,N,F,,0,Operations,2021-10-26,2,,5,796,26,0
2023-12-31,8738,1,36,O,P,2019-03-17,0,Finance 2,2018-01-26,2,8,3,415,13,0
2023-12-31,8739,1,62,T,C,,0,Marketing 2,2020-08-11,4,,5,1237,40,0
2023-12-31,8740,2,26,H,C,,0,R&D 2,2022-02-19,1,,2,680,22,0
2023-12-31,8741,2,33,B,P,,0,IT,2018-11-09,4,,2,1878,61,0
2023-12-31,8742,2,36,A,P,,0,Marketing 2,2019-12-18,3,,3,1474,48,0
2023-12-31,8743,3,26,W,I,2023-02-23,0,Customer Support,2023-01-05,3,4,2,49,1,1
2023-12-31,8744,1,37,B,I,,0,HR,2022-05-14,3,,3,596,19,0
2023-12-31,8745,2,30,T,P,,0,IT 2,2023-05-09,3,,2,236,7,0
2023-12-31,8746,2,60,O,I,,0,IT,2020-12-08,2,,5,1118,36,0
2023-12-31,8747,2,65,W,P,,0,HR 2,2023-07-08,1,,5,176,5,0
2023-12-31,8748,2,31,T,F,,0,Sales 2,2018-07-20,4,,2,1990,65,0
2023-12-31,8749,1,33,H,F,2021-06-04,0,HR,2021-03-30,1,4,2,66,2,1
2023-12-31,8750,3,37,H,C,2022-11-25,0,HR 2,2022-05-20,3,7,3,189,6,0
2023-12-31,8751,2,24,O,I,,0,R&D 2,2020-06-15,4,,1,1294,42,0
2023-12-31,8752,2,47,W,P,,0,IT,2021-08-08,2,,4,875,28,0
2023-12-31,8753,2,40,W,P,,0,Marketing 2,2019-03-28,2,,3,1739,57,0
2023-12-31,8754,2,21,N,P,,0,Operations,2020-03-09,3,,1,1392,45,0
2023-12-31,8755,2,54,H,F,,0,Finance 3,2018-03-01,2,,4,2131,70,0
2023-12-31,8756,3,60,H,I,,1,Marketing 2,2023-11-09,3,,5,52,1,0
2023-12-31,8757,3,29,B,P,2019-12-11,0,Operations,2018-04-11,2,6,2,609,20,0
2023-12-31,8758,1,48,T,C,,0,Finance 2,2019-12-05,2,,4,1487,48,0
2023-12-31,8759,1,39,O,C,,0,IT 2,2018-06-03,3,,3,2037,66,0
2023-12-31,8760,3,46,A,C,,0,IT,2021-10-01,3,,4,821,26,0
2023-12-31,8761,2,60,H,F,,0,Customer Support,2023-02-16,4,,5,318,10,0
2023-12-31,8762,1,24,O,P,,0,Operations,2020-04-20,4,,1,1350,44,0
2023-12-31,8763,3,50,W,F,,0,Finance 2,2019-01-27,2,,4,1799,59,0
2023-12-31,8764,2,30,N,I,,1,Sales 2,2023-12-17,1,,2,14,0,0
2023-12-31,8765,2,52,A,P,,0,Sales 3,2020-04-28,4,,4,1342,44,0
2023-12-31,8766,2,51,W,I,,0,Sales 3,2019-01-27,4,,4,1799,59,0
2023-12-31,8767,3,19,B,C,,0,R&D 2,2020-02-01,2,,1,1429,46,0
2023-12-31,8768,3,38,A,P,,0,HR 2,2019-12-06,1,,3,1486,48,0
2023-12-31,8769,3,26,H,I,2022-06-25,0,Sales 2,2019-07-08,3,9,2,1083,35,0
2023-12-31,8770,3,61,H,P,,0,Finance,2022-05-08,4,,5,602,19,0
2023-12-31,8771,2,35,O,I,,0,Finance 2,2021-10-24,3,,3,798,26,0
2023-12-31,8772,3,20,N,P,,0,Marketing 2,2021-06-27,4,,1,917,30,0
2023-12-31,8773,2,58,H,C,2022-12-25,0,IT 2,2018-10-18,4,10,5,1529,50,0
2023-12-31,8774,3,51,T,I,2021-06-04,0,Customer Support,2018-08-10,3,2,4,1029,33,0
2023-12-31,8775,3,19,N,F,,0,HR 2,2019-06-27,1,,1,1648,54,0
2023-12-31,8776,2,30,N,P,2023-09-17,0,Marketing 2,2021-12-29,4,9,2,627,20,0
2023-12-31,8777,1,53,T,F,,0,R&D,2021-11-30,1,,4,761,25,0
2023-12-31,8778,1,21,W,C,,0,Customer Support,2020-02-08,2,,1,1422,46,0
2023-12-31,8779,1,46,N,P,2021-12-09,0,Finance 3,2018-06-07,1,3,4,1281,42,0
2023-12-31,8780,2,35,N,C,,0,Operations,2018-09-24,1,,3,1924,63,0
2023-12-31,8781,1,48,A,P,,0,Finance 3,2019-08-01,1,,4,1613,52,0
2023-12-31,8782,2,53,B,C,,0,Sales 2,2023-09-09,1,,4,113,3,0
2023-12-31,8783,3,63,B,P,,0,HR,2020-09-18,3,,5,1199,39,0
2023-12-31,8784,3,29,T,I,,0,Customer Support,2023-05-08,2,,2,237,7,0
2023-12-31,8785,1,26,B,I,2023-07-21,0,Sales,2023-07-09,1,5,2,12,0,1
2023-12-31,8786,1,47,H,I,2021-11-03,0,Sales,2018-07-11,2,8,4,1211,39,0
2023-12-31,8787,3,61,H,P,,0,Sales 3,2021-10-18,4,,5,804,26,0
2023-12-31,8788,3,38,T,F,,0,Sales 2,2019-10-06,3,,3,1547,50,0
2023-12-31,8789,1,61,H,I,,0,Marketing 2,2020-11-12,4,,5,1144,37,0
2023-12-31,8790,3,42,O,I,,0,IT,2022-01-03,3,,3,727,23,0
2023-12-31,8791,1,19,N,F,,0,Marketing,2022-03-27,4,,1,644,21,0
2023-12-31,8792,2,29,A,C,,0,HR,2022-03-02,3,,2,669,21,0
2023-12-31,8793,1,35,N,C,,0,Sales 3,2023-05-12,2,,3,233,7,0
2023-12-31,8794,3,46,H,I,,0,Marketing 2,2018-08-16,2,,4,1963,64,0
2023-12-31,8795,3,38,O,C,,0,Sales 3,2021-12-20,3,,3,741,24,0
2023-12-31,8796,3,37,T,I,,0,Finance,2021-12-26,2,,3,735,24,0
2023-12-31,8797,1,28,N,C,,0,Finance 3,2019-02-11,1,,2,1784,58,0
2023-12-31,8798,1,21,O,F,,0,R&D,2018-02-17,3,,1,2143,70,0
2023-12-31,8799,2,38,N,C,,0,IT,2021-07-03,4,,3,911,29,0
2023-12-31,8800,1,39,T,F,,0,HR,2022-07-06,1,,3,543,17,0
2023-12-31,8801,3,60,O,I,2020-02-05,0,Finance 2,2019-08-17,3,9,5,172,5,0
2023-12-31,8802,2,57,H,C,,0,Finance 2,2018-05-22,4,,5,2049,67,0
2023-12-31,8803,3,39,O,I,,0,Sales 3,2022-05-21,4,,3,589,19,0
2023-12-31,8804,2,62,H,P,,0,Finance 2,2021-03-29,2,,5,1007,33,0
2023-12-31,8805,2,33,W,I,,0,Customer Support,2020-07-01,1,,2,1278,41,0
2023-12-31,8806,1,55,A,P,,0,Customer Support,2019-05-26,1,,5,1680,55,0
2023-12-31,8807,2,38,T,P,,0,Sales,2021-11-03,4,,3,788,25,0
2023-12-31,8808,1,44,O,P,,0,HR,2023-02-23,3,,3,311,10,0
2023-12-31,8809,2,62,W,P,,0,IT 2,2018-12-11,4,,5,1846,60,0
2023-12-31,8810,2,19,B,C,,0,R&D 2,2019-03-17,3,,1,1750,57,0
2023-12-31,8811,2,42,T,F,,0,IT,2020-06-07,4,,3,1302,42,0
2023-12-31,8812,1,40,N,C,,0,R&D 2,2019-02-25,2,,3,1770,58,0
2023-12-31,8813,3,40,W,P,,0,Sales 2,2020-05-25,2,,3,1315,43,0
2023-12-31,8814,3,20,A,F,,0,Sales,2019-02-06,3,,1,1789,58,0
2023-12-31,8815,1,21,B,P,,0,IT,2019-03-14,4,,1,1753,57,0
2023-12-31,8816,3,32,A,I,,0,R&D,2023-05-21,3,,2,224,7,0
2023-12-31,8817,1,23,N,C,2023-08-02,0,R&D 2,2019-07-03,4,2,1,1491,48,0
2023-12-31,8818,1,41,N,C,,0,IT,2022-04-29,4,,3,611,20,0
2023-12-31,8819,3,41,B,C,,0,Finance 3,2021-09-10,4,,3,842,27,0
2023-12-31,8820,1,64,A,I,2023-01-08,0,Marketing 2,2020-04-04,4,4,5,1009,33,0
2023-12-31,8821,1,55,H,I,,0,Customer Support,2022-02-13,1,,5,686,22,0
2023-12-31,8822,2,33,H,I,,0,Finance 2,2021-01-24,3,,2,1071,35,0
2023-12-31,8823,1,62,B,F,2023-08-24,0,Finance 2,2020-05-06,3,9,5,1205,39,0
2023-12-31,8824,3,47,H,F,,0,R&D 2,2022-06-15,1,,4,564,18,0
2023-12-31,8825,1,27,N,I,,0,R&D 2,2021-09-21,3,,2,831,27,0
2023-12-31,8826,3,64,O,P,,0,Marketing,2019-11-09,3,,5,1513,49,0
2023-12-31,8827,1,48,W,C,2023-10-08,0,Marketing 2,2023-02-16,4,10,4,234,7,0
2023-12-31,8828,2,19,W,F,,0,IT,2023-07-20,1,,1,164,5,0
2023-12-31,8829,3,45,H,C,,0,R&D 2,2022-05-25,1,,4,585,19,0
2023-12-31,8830,2,35,T,P,,0,Customer Support,2018-09-22,3,,3,1926,63,0
2023-12-31,8831,2,27,A,P,2023-02-18,0,Sales 3,2021-04-09,1,10,2,680,22,0
2023-12-31,8832,1,37,B,F,,0,Finance 2,2023-07-17,1,,3,167,5,0
2023-12-31,8833,3,44,O,P,,0,R&D,2023-07-25,1,,3,159,5,0
2023-12-31,8834,1,48,H,F,,0,Marketing 2,2021-12-04,4,,4,757,24,0
2023-12-31,8835,1,58,H,P,,0,Sales,2021-02-26,2,,5,1038,34,0
2023-12-31,8836,1,38,B,F,,0,Finance,2018-07-26,3,,3,1984,65,0
2023-12-31,8837,3,51,T,F,,0,Finance,2018-03-30,2,,4,2102,69,0
2023-12-31,8838,1,30,W,C,,0,IT,2023-05-31,3,,2,214,7,0
2023-12-31,8839,1,21,B,C,2022-05-27,0,Finance,2021-12-11,1,2,1,167,5,0
2023-12-31,8840,1,63,W,P,,0,Finance,2021-10-26,4,,5,796,26,0
2023-12-31,8841,3,32,N,P,2023-09-20,0,R&D 2,2021-10-11,3,9,2,709,23,0
2023-12-31,8842,2,53,W,F,2021-03-12,0,Finance,2018-03-12,4,8,4,1096,36,0
2023-12-31,8843,3,51,O,P,,0,Sales 3,2021-09-29,4,,4,823,27,0
2023-12-31,8844,2,36,A,F,,1,Sales 2,2023-12-24,4,,3,7,0,0
2023-12-31,8845,1,20,A,F,,0,Marketing 2,2023-06-07,2,,1,207,6,0
2023-12-31,8846,1,27,W,P,2022-05-08,0,HR,2021-09-03,1,5,2,247,8,0
2023-12-31,8847,2,20,W,F,2019-08-25,0,R&D 2,2018-11-30,1,10,1,268,8,0
2023-12-31,8848,1,62,T,I,,0,Sales 2,2020-04-11,2,,5,1359,44,0
2023-12-31,8849,3,57,W,F,,0,Sales 3,2021-10-03,4,,5,819,26,0
2023-12-31,8850,1,64,T,I,2021-03-21,0,Customer Support,2018-11-08,2,6,5,864,28,0
2023-12-31,8851,1,26,N,P,2023-07-08,0,R&D 2,2023-07-06,4,7,2,2,0,1
2023-12-31,8852,3,26,H,C,,0,Sales 2,2021-06-13,4,,2,931,30,0
2023-12-31,8853,1,36,H,F,,0,Sales 2,2018-09-29,3,,3,1919,63,0
2023-12-31,8854,2,52,T,F,,0,HR,2021-12-22,2,,4,739,24,0
2023-12-31,8855,1,22,T,F,,0,HR 2,2022-11-15,1,,1,411,13,0
2023-12-31,8856,3,32,A,P,,0,Marketing,2020-03-30,2,,2,1371,45,0
2023-12-31,8857,3,24,B,C,,0,Sales 3,2021-06-01,3,,1,943,30,0
2023-12-31,8858,3,61,A,I,,0,Finance 3,2019-03-23,1,,5,1744,57,0
2023-12-31,8859,3,28,B,C,,0,Sales 2,2019-05-14,3,,2,1692,55,0
2023-12-31,8860,1,55,T,I,,0,HR 2,2020-01-15,3,,5,1446,47,0
2023-12-31,8861,2,35,B,I,,0,Sales,2021-06-27,3,,3,917,30,0
2023-12-31,8862,2,35,W,P,,0,Customer Support,2021-10-19,1,,3,803,26,0
2023-12-31,8863,1,27,W,F,,0,HR,2022-09-17,1,,2,470,15,0
2023-12-31,8864,3,60,O,F,,0,Sales 2,2018-06-30,4,,5,2010,66,0
2023-12-31,8865,3,59,N,P,,0,Customer Support,2019-07-29,4,,5,1616,53,0
2023-12-31,8866,1,41,T,F,,0,Finance 3,2022-01-02,4,,3,728,23,0
2023-12-31,8867,3,31,O,F,,0,IT,2018-06-01,3,,2,2039,66,0
2023-12-31,8868,3,58,H,I,,0,HR,2019-09-03,2,,5,1580,51,0
2023-12-31,8869,1,33,W,C,,0,IT 2,2019-02-12,4,,2,1783,58,0
2023-12-31,8870,1,33,T,C,2022-04-25,0,Sales 2,2018-05-10,3,1,2,1446,47,0
2023-12-31,8871,2,52,B,C,,0,Finance 2,2021-01-17,2,,4,1078,35,0
2023-12-31,8872,2,47,A,I,,0,Finance,2019-02-27,1,,4,1768,58,0
2023-12-31,8873,3,27,O,F,,0,Marketing,2022-07-08,3,,2,541,17,0
2023-12-31,8874,3,45,N,F,,0,HR,2022-09-16,2,,4,471,15,0
2023-12-31,8875,3,29,B,F,,0,HR,2020-09-06,3,,2,1211,39,0
2023-12-31,8876,2,41,T,I,,0,HR 2,2018-08-01,3,,3,1978,64,0
2023-12-31,8877,2,55,A,P,,0,Sales,2018-12-12,2,,5,1845,60,0
2023-12-31,8878,2,24,W,P,2023-06-05,0,HR,2019-07-26,3,2,1,1410,46,0
2023-12-31,8879,3,44,W,I,,0,Marketing 2,2020-11-01,3,,3,1155,37,0
2023-12-31,8880,3,52,N,P,,0,HR,2019-12-25,4,,4,1467,48,0
2023-12-31,8881,1,39,T,F,,0,Finance 2,2022-01-17,2,,3,713,23,0
2023-12-31,8882,1,39,N,C,,0,HR 2,2020-05-01,2,,3,1339,43,0
2023-12-31,8883,3,26,O,F,,0,Finance 3,2018-11-07,2,,2,1880,61,0
2023-12-31,8884,1,52,O,I,2023-05-04,0,Customer Support,2023-01-08,1,5,4,116,3,0
2023-12-31,8885,3,29,O,C,,0,Marketing 2,2019-05-09,2,,2,1697,55,0
2023-12-31,8886,2,44,B,C,,0,Marketing 2,2023-02-07,4,,3,327,10,0
2023-12-31,8887,1,44,W,I,,0,Operations,2020-11-10,1,,3,1146,37,0
2023-12-31,8888,2,18,W,F,,0,Finance,2022-02-16,4,,1,683,22,0
2023-12-31,8889,3,54,A,P,,1,Finance 3,2023-10-08,3,,4,84,2,0
2023-12-31,8890,1,63,B,P,,0,HR,2020-07-26,1,,5,1253,41,0
2023-12-31,8891,1,18,H,I,2022-10-10,0,Operations,2020-11-09,4,6,1,700,22,0
2023-12-31,8892,1,34,H,P,,0,Customer Support,2022-04-18,4,,2,622,20,0
2023-12-31,8893,3,59,B,F,2023-11-27,0,R&D 2,2023-09-09,1,5,5,79,2,1
2023-12-31,8894,1,53,W,F,,0,HR 2,2020-03-18,2,,4,1383,45,0
2023-12-31,8895,2,41,N,C,,0,Marketing 2,2022-04-19,2,,3,621,20,0
2023-12-31,8896,3,33,W,C,,0,R&D 2,2018-01-12,2,,2,2179,71,0
2023-12-31,8897,2,50,T,I,,0,Sales,2018-07-10,4,,4,2000,65,0
2023-12-31,8898,2,28,N,C,,0,Finance 3,2022-11-12,3,,2,414,13,0
2023-12-31,8899,3,30,B,C,,0,Finance 3,2021-04-29,3,,2,976,32,0
2023-12-31,8900,2,24,H,I,,0,HR 2,2020-01-05,3,,1,1456,47,0
2023-12-31,8901,1,64,T,C,2023-04-20,0,Sales 3,2021-02-27,1,4,5,782,25,0
2023-12-31,8902,3,34,T,F,,0,R&D,2023-02-22,2,,2,312,10,0
2023-12-31,8903,2,20,O,P,2018-11-30,0,Finance 2,2018-05-09,1,4,1,205,6,0
2023-12-31,8904,2,18,H,F,,0,IT,2018-08-08,4,,1,1971,64,0
2023-12-31,8905,1,57,O,C,,0,Sales,2018-12-17,1,,5,1840,60,0
2023-12-31,8906,3,54,H,P,,0,Finance,2021-01-26,3,,4,1069,35,0
2023-12-31,8907,2,21,B,F,,0,Sales 3,2021-05-31,1,,1,944,31,0
2023-12-31,8908,2,49,O,I,,0,R&D 2,2020-08-13,2,,4,1235,40,0
2023-12-31,8909,2,57,O,C,,0,Sales 2,2019-02-06,2,,5,1789,58,0
2023-12-31,8910,1,31,B,I,2019-11-07,0,Operations,2019-10-21,1,10,2,17,0,1
2023-12-31,8911,3,19,W,I,,0,Operations,2019-10-01,1,,1,1552,50,0
2023-12-31,8912,2,38,B,I,2019-02-23,0,Operations,2018-05-14,3,2,3,285,9,0
2023-12-31,8913,3,51,A,C,2023-05-22,0,Operations,2018-08-11,2,10,4,1745,57,0
2023-12-31,8914,2,56,B,P,2021-12-16,0,HR,2018-02-27,3,7,5,1388,45,0
2023-12-31,8915,3,39,A,C,,0,Sales 3,2019-01-10,4,,3,1816,59,0
2023-12-31,8916,1,55,B,P,,0,Finance 3,2023-03-26,4,,5,280,9,0
2023-12-31,8917,2,43,N,P,,1,Marketing,2023-10-20,3,,3,72,2,0
2023-12-31,8918,2,45,B,P,,0,Marketing 2,2023-04-28,1,,4,247,8,0
2023-12-31,8919,2,64,W,C,2023-07-20,0,Sales,2022-04-26,2,6,5,450,14,0
2023-12-31,8920,3,20,A,F,,0,IT 2,2018-07-23,1,,1,1987,65,0
2023-12-31,8921,3,37,T,I,,0,IT,2018-08-21,4,,3,1958,64,0
2023-12-31,8922,1,47,H,P,,0,Sales 3,2023-04-09,2,,4,266,8,0
2023-12-31,8923,1,50,B,C,2019-09-04,0,Finance 3,2019-05-15,3,5,4,112,3,0
2023-12-31,8924,3,20,B,I,,1,Marketing 2,2023-12-07,2,,1,24,0,0
2023-12-31,8925,2,21,O,P,2023-02-14,0,Marketing 2,2021-07-08,1,1,1,586,19,0
2023-12-31,8926,3,54,N,P,,0,HR,2019-08-18,1,,4,1596,52,0
2023-12-31,8927,2,48,N,P,,0,Finance 3,2018-03-09,4,,4,2123,69,0
2023-12-31,8928,3,49,O,F,,0,R&D,2022-08-21,2,,4,497,16,0
2023-12-31,8929,1,61,H,C,,0,R&D 2,2019-03-05,4,,5,1762,57,0
2023-12-31,8930,3,35,N,I,,0,Sales 2,2020-03-02,3,,3,1399,45,0
2023-12-31,8931,1,27,H,C,,0,IT,2019-10-08,4,,2,1545,50,0
2023-12-31,8932,2,39,O,I,2023-05-29,0,IT,2020-02-09,4,6,3,1205,39,0
2023-12-31,8933,3,20,A,F,,0,Marketing 2,2018-09-30,4,,1,1918,63,0
2023-12-31,8934,1,53,B,C,,0,Marketing,2020-02-23,4,,4,1407,46,0
2023-12-31,8935,1,54,B,C,2023-10-23,0,Marketing 2,2023-09-12,4,6,4,41,1,1
2023-12-31,8936,2,54,N,F,,0,Sales,2023-06-27,4,,4,187,6,0
2023-12-31,8937,1,31,H,C,,0,IT 2,2021-05-12,4,,2,963,31,0
2023-12-31,8938,3,38,H,F,,0,Marketing 2,2023-05-05,4,,3,240,7,0
2023-12-31,8939,1,58,A,I,,0,HR,2018-02-17,3,,5,2143,70,0
2023-12-31,8940,2,47,N,P,,0,IT 2,2022-05-10,3,,4,600,19,0
2023-12-31,8941,2,57,H,F,,1,Marketing 2,2023-12-13,3,,5,18,0,0
2023-12-31,8942,1,54,B,P,2020-06-03,0,Sales 2,2018-01-17,2,7,4,868,28,0
2023-12-31,8943,3,36,O,P,,0,Finance,2019-11-26,3,,3,1496,49,0
2023-12-31,8944,1,28,A,F,2019-11-29,0,Finance 3,2019-09-18,2,6,2,72,2,1
2023-12-31,8945,1,28,H,I,,0,Marketing,2021-04-08,1,,2,997,32,0
2023-12-31,8946,2,59,T,F,,1,Customer Support,2023-12-20,2,,5,11,0,0
2023-12-31,8947,2,27,O,C,,0,Sales 3,2023-05-24,1,,2,221,7,0
2023-12-31,8948,3,18,A,C,,0,Sales 3,2020-11-16,1,,1,1140,37,0
2023-12-31,8949,3,59,W,C,,0,Finance 3,2022-09-07,4,,5,480,15,0
2023-12-31,8950,1,51,H,C,,0,Marketing,2018-10-27,2,,4,1891,62,0
2023-12-31,8951,3,50,A,I,2021-05-03,0,Sales 2,2018-01-12,2,5,4,1207,39,0
2023-12-31,8952,1,58,W,F,,0,Finance 2,2018-04-21,4,,5,2080,68,0
2023-12-31,8953,2,59,W,P,2023-01-05,0,Finance 2,2022-02-01,1,9,5,338,11,0
2023-12-31,8954,3,33,N,F,,0,IT,2023-09-26,2,,2,96,3,0
2023-12-31,8955,3,33,O,P,,0,Operations,2020-01-14,4,,2,1447,47,0
2023-12-31,8956,1,60,O,F,,0,Finance,2021-11-14,1,,5,777,25,0
2023-12-31,8957,1,35,H,C,,0,Finance,2023-04-09,2,,3,266,8,0
2023-12-31,8958,2,47,N,P,,0,Sales 3,2018-06-25,3,,4,2015,66,0
2023-12-31,8959,3,46,W,C,2023-12-07,0,R&D 2,2018-09-30,3,1,4,1894,62,0
2023-12-31,8960,3,36,A,P,,0,R&D,2019-05-07,2,,3,1699,55,0
2023-12-31,8961,2,62,A,P,2023-10-17,0,Sales 2,2022-10-16,1,3,5,366,12,0
2023-12-31,8962,1,46,A,P,,0,IT,2023-09-19,1,,4,103,3,0
2023-12-31,8963,3,63,O,I,,0,R&D,2018-07-28,4,,5,1982,65,0
2023-12-31,8964,2,33,T,P,,0,Finance 2,2021-07-02,2,,2,912,29,0
2023-12-31,8965,3,39,H,F,2021-12-18,0,R&D 2,2021-04-22,3,5,3,240,7,0
2023-12-31,8966,1,18,T,F,,0,Sales,2021-08-20,3,,1,863,28,0
2023-12-31,8967,2,41,O,I,,0,HR 2,2022-03-07,3,,3,664,21,0
2023-12-31,8968,3,61,O,F,,0,Sales 3,2020-06-30,1,,5,1279,42,0
2023-12-31,8969,3,25,W,I,,0,HR 2,2019-07-01,2,,2,1644,54,0
2023-12-31,8970,3,18,O,I,,0,Marketing,2020-06-04,3,,1,1305,42,0
2023-12-31,8971,3,36,T,I,,0,Sales 2,2019-08-06,2,,3,1608,52,0
2023-12-31,8972,2,40,A,F,,0,Finance 2,2020-05-11,1,,3,1329,43,0
2023-12-31,8973,2,61,A,I,,0,R&D,2018-07-11,2,,5,1999,65,0
2023-12-31,8974,1,26,A,I,,0,Sales 3,2021-02-21,2,,2,1043,34,0
2023-12-31,8975,3,61,B,C,,0,Operations,2020-05-12,3,,5,1328,43,0
2023-12-31,8976,2,49,W,C,2023-11-28,0,Finance,2022-06-07,3,8,4,539,17,0
2023-12-31,8977,3,64,H,F,2023-09-05,0,Operations,2023-06-21,3,2,5,76,2,1
2023-12-31,8978,1,20,N,C,,1,IT 2,2023-11-27,1,,1,34,1,0
2023-12-31,8979,1,28,B,P,,0,R&D,2023-04-09,2,,2,266,8,0
2023-12-31,8980,3,32,T,P,,0,HR 2,2021-04-06,4,,2,999,32,0
2023-12-31,8981,3,56,T,C,2022-04-08,0,Operations,2021-07-05,1,7,5,277,9,0
2023-12-31,8982,2,36,B,F,,0,Customer Support,2020-12-26,3,,3,1100,36,0
2023-12-31,8983,3,52,B,C,,0,Marketing,2020-08-15,4,,4,1233,40,0
2023-12-31,8984,1,55,O,C,2023-02-25,0,HR 2,2022-06-04,2,7,5,266,8,0
2023-12-31,8985,2,47,B,F,,0,Sales 3,2020-12-27,3,,4,1099,36,0
2023-12-31,8986,3,37,N,C,2023-05-13,0,Finance 3,2018-08-30,3,6,3,1717,56,0
2023-12-31,8987,2,64,B,P,,0,Marketing 2,2022-11-30,2,,5,396,13,0
2023-12-31,8988,1,39,A,I,,0,Marketing,2020-03-06,2,,3,1395,45,0
2023-12-31,8989,1,40,A,F,,0,Sales,2019-03-11,1,,3,1756,57,0
2023-12-31,8990,3,19,T,I,,0,Marketing 2,2023-08-13,3,,1,140,4,0
2023-12-31,8991,1,33,T,F,,0,Finance 2,2019-02-27,2,,2,1768,58,0
2023-12-31,8992,1,52,T,P,,0,Sales 2,2018-07-09,4,,4,2001,65,0
2023-12-31,8993,3,23,N,C,,0,Finance 3,2018-07-28,3,,1,1982,65,0
2023-12-31,8994,2,42,W,I,,0,IT,2022-04-16,2,,3,624,20,0
2023-12-31,8995,1,32,N,C,,0,R&D,2020-12-10,1,,2,1116,36,0
2023-12-31,8996,1,53,A,F,,0,Customer Support,2021-02-20,1,,4,1044,34,0
2023-12-31,8997,2,18,A,P,,0,Sales 3,2021-06-03,1,,1,941,30,0
2023-12-31,8998,1,64,W,I,,0,Customer Support,2022-04-24,1,,5,616,20,0
2023-12-31,8999,2,43,N,F,,0,Finance 2,2020-02-04,3,,3,1426,46,0
2023-12-31,9000,3,61,T,C,,0,Operations,2018-06-13,3,,5,2027,66,0
2023-12-31,9001,3,51,O,P,,0,Finance,2020-11-20,2,,4,1136,37,0
2023-12-31,9002,2,20,A,I,,0,Marketing,2021-01-29,1,,1,1066,35,0
2023-12-31,9003,1,25,H,F,,0,IT 2,2021-12-28,4,,2,733,24,0
2023-12-31,9004,1,43,N,I,,0,Finance,2019-03-15,2,,3,1752,57,0
2023-12-31,9005,3,21,B,F,,0,Marketing,2019-08-08,1,,1,1606,52,0
2023-12-31,9006,3,18,B,I,,0,Customer Support,2020-03-15,2,,1,1386,45,0
2023-12-31,9007,1,54,O,C,2019-12-05,0,HR,2018-06-01,2,1,4,552,18,0
2023-12-31,9008,1,21,H,P,2023-12-22,0,Finance,2023-03-09,3,3,1,288,9,0
2023-12-31,9009,1,39,H,C,,0,Operations,2021-08-09,3,,3,874,28,0
2023-12-31,9010,1,27,A,P,,0,Sales 2,2019-01-29,4,,2,1797,59,0
2023-12-31,9011,1,18,O,F,,0,IT 2,2019-03-01,4,,1,1766,58,0
2023-12-31,9012,3,53,W,C,,0,IT 2,2019-08-18,2,,4,1596,52,0
2023-12-31,9013,2,56,W,I,,0,Operations,2022-07-08,1,,5,541,17,0
2023-12-31,9014,2,59,T,P,,0,R&D 2,2021-08-25,1,,5,858,28,0
2023-12-31,9015,3,33,B,C,,0,Marketing,2019-08-08,2,,2,1606,52,0
2023-12-31,9016,1,50,O,C,,0,Sales 3,2023-01-19,3,,4,346,11,0
2023-12-31,9017,2,22,W,I,,0,R&D 2,2020-01-22,3,,1,1439,47,0
2023-12-31,9018,1,18,H,F,,0,Sales 2,2022-10-10,1,,1,447,14,0
2023-12-31,9019,3,26,A,P,,0,IT 2,2021-11-14,4,,2,777,25,0
2023-12-31,9020,1,19,H,F,,0,Sales 3,2022-11-22,3,,1,404,13,0
2023-12-31,9021,2,59,A,F,,0,HR 2,2019-02-07,1,,5,1788,58,0
2023-12-31,9022,1,18,O,P,2021-11-29,0,Operations,2018-07-25,3,2,1,1223,40,0
2023-12-31,9023,1,18,O,I,,0,IT,2018-10-13,4,,1,1905,62,0
2023-12-31,9024,3,22,T,C,,0,Sales 3,2020-10-08,1,,1,1179,38,0
2023-12-31,9025,2,46,W,I,,0,Finance 2,2021-06-20,1,,4,924,30,0
2023-12-31,9026,1,63,H,F,,0,HR,2018-12-16,4,,5,1841,60,0
2023-12-31,9027,3,52,A,C,,0,R&D 2,2021-03-26,4,,4,1010,33,0
2023-12-31,9028,2,49,W,P,2023-12-26,0,R&D,2023-09-23,4,10,4,94,3,0
2023-12-31,9029,3,36,N,F,2021-05-26,0,Finance 2,2020-01-18,2,6,3,494,16,0
2023-12-31,9030,3,19,W,I,,0,Finance 3,2023-06-12,3,,1,202,6,0
2023-12-31,9031,1,60,T,F,,0,Sales 3,2023-08-25,2,,5,128,4,0
2023-12-31,9032,3,35,W,I,,0,Sales,2020-11-06,4,,3,1150,37,0
2023-12-31,9033,2,37,H,P,,0,Finance 2,2018-08-21,3,,3,1958,64,0
2023-12-31,9034,3,48,H,F,,0,IT,2021-10-30,4,,4,792,26,0
2023-12-31,9035,2,42,W,C,,0,Finance 2,2022-07-20,4,,3,529,17,0
2023-12-31,9036,2,40,T,F,,0,Finance 3,2021-06-04,3,,3,940,30,0
